ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
25796,Peter Douglas Dawson,M,22.0,182.0,74.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
25808,"Charles Ward ""Chuck"" Day",M,21.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,Gold
25814,"James E. ""Jim"" Day",M,22.0,180.0,77.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
25824,"Gregory John ""Greg"" Dayman",M,29.0,188.0,74.0,New Zealand,NZL,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Gold
25840,Giliante D'Este,M,18.0,170.0,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Fours,Gold
25866,Jos de Amzola y Aspiza,M,26.0,,,Spain,ESP,1900 Summer,1900,Summer,Paris,Basque Pelota,Basque Pelota Men's Two-Man Teams With Cesta,Gold
25904,mile Roger de Thomas de Barbarin,M,39.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Shooting,Shooting Men's Trap,Gold
25927,"Anna Maria Bernadette ""Det"" de Beus",F,26.0,180.0,66.0,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Gold
25928,Jean De Bie,M,27.0,184.0,80.0,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Gold
25933,Merel Manon de Blaey,F,25.0,172.0,65.0,Netherlands,NED,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Gold
25970,"Petrus Godefridus ""Piet"" de Brouwer",M,39.0,,,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Team",Gold
25974,Danille de Bruijn,F,30.0,172.0,68.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Gold
25975,Inge de Bruijn,F,27.0,174.0,55.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 50 metres Freestyle,Gold
25975,Inge de Bruijn,F,27.0,174.0,55.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Freestyle,Gold
25975,Inge de Bruijn,F,27.0,174.0,55.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Butterfly,Gold
25975,Inge de Bruijn,F,30.0,174.0,55.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 50 metres Freestyle,Gold
25988,Henri Jhan ric Joseph Marie de Buhan,M,36.0,,,France,FRA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Individual",Gold
25988,Henri Jhan ric Joseph Marie de Buhan,M,36.0,,,France,FRA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Team",Gold
25988,Henri Jhan ric Joseph Marie de Buhan,M,40.0,,,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Gold
26059,Charles Pierre Frdy de Coubertin,M,49.0,,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Art Competitions,Art Competitions Mixed Literature,Gold
26086,Guido De Felip,M,15.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Pairs,Gold
26125,Eva Roma Maria de Goede,F,19.0,170.0,61.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Gold
26125,Eva Roma Maria de Goede,F,23.0,170.0,61.0,Netherlands,NED,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Gold
26161,"Franois ""Frans"" De Haes",M,24.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Weightlifting,Weightlifting Men's Featherweight,Gold
26200,Bob Johannes Carolus de Jong,M,29.0,181.0,82.0,Netherlands,NED,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 10,000 metres",Gold
26231,Edmond De Knibber,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Team",Gold
26231,Edmond De Knibber,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Team",Gold
26243,Gerard Pieter de Kruijff,M,34.0,,,Netherlands,NED,1924 Summer,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
26243,Gerard Pieter de Kruijff,M,38.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
26259,Louis Verrant Gabriel Le Bailly de la Falaise,M,34.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's Sabre, Individual",Gold
26259,Louis Verrant Gabriel Le Bailly de la Falaise,M,40.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's epee, Individual",Gold
26259,Louis Verrant Gabriel Le Bailly de la Falaise,M,40.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's epee, Team",Gold
26274,Oscar De La Hoya,M,19.0,180.0,60.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Lightweight,Gold
26302,Carl Marie Paul Blanchet de la Sablire,M,33.0,,,L'Aile VI,FRA,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Gold
26340,Leon De Lathouwer (-Hoogewijs),M,18.0,,,Belgium,BEL,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Road Race, Team",Gold
26362,Elka de Levie (-Boas),F,22.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,Gold
26401,Guy Julien Ernest Delage de Luget,M,40.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Team",Gold
26415,Luigi De Manincor,M,26.0,,,Italia,ITA,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 8 metres,Gold
26429,Angelo De Martini,M,27.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
26437,Jrme De Mayer,M,44.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Team",Gold
26437,Jrme De Mayer,M,44.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Team",Gold
26495,Teun Floris de Nooijer,M,20.0,184.0,79.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Gold
26495,Teun Floris de Nooijer,M,24.0,184.0,79.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Gold
26529,Luciano De Paolis,M,26.0,176.0,82.0,Italy-1,ITA,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Men's Two,Gold
26529,Luciano De Paolis,M,26.0,176.0,82.0,Italy-1,ITA,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Men's Four,Gold
26547,"Francesco ""Franco"" De Piccoli",M,22.0,186.0,96.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Heavyweight,Gold
26557,Bernard Alexandre Georges Edmond de Pourtals,M,29.0,,,Lerina,SUI,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 1-2 Ton,Gold
26559,Hlne de Pourtals (Barbey-),F,32.0,,,Lerina,SUI,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 1-2 Ton,Gold
26560,Hermann Alexandre de Pourtals,M,53.0,,,Lerina,SUI,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 1-2 Ton,Gold
26575,George Frederick William de Relwyskow,M,20.0,174.0,65.0,Great Britain,GBR,1908 Summer,1908,Summer,London,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
26593,Lisanne Freya de Roever,F,29.0,172.0,58.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Gold
26604,Mino De Rossi,M,21.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
26611,Jolanda de Rover (-Toussaint),F,20.0,185.0,70.0,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,Gold
26677,Walter Louis Joseph de Sousa,M,27.0,,,India,IND,1948 Summer,1948,Summer,London,Hockey,Hockey Men's Hockey,Gold
26731,Donna Elizabeth de Varona (-Pinto),F,13.0,168.0,61.0,United States,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
26731,Donna Elizabeth de Varona (-Pinto),F,17.0,168.0,61.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
26731,Donna Elizabeth de Varona (-Pinto),F,17.0,168.0,61.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 400 metres Individual Medley,Gold
26804,Liam Andrew De Young,M,22.0,179.0,75.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold
26807,Maurilio De Zolt Lisabetta,M,43.0,170.0,66.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
26830,"Joseph Edmund ""Joe"" Deakin",M,29.0,170.0,59.0,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3 mile, Team",Gold
26832,Matt Deakin,M,24.0,193.0,90.0,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold
26838,"William Henry ""Billy"" Dean",M,33.0,,,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Gold
26839,Christopher Colin Dean,M,25.0,180.0,73.0,Great Britain-1,GBR,1984 Winter,1984,Winter,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,Gold
26856,Deena Diane Deardurff (-Schmidt),F,15.0,160.0,53.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
26863,Harry Leopold DeBaecke,M,20.0,,,Vesper Boat Club,USA,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Gold
26880,Rajmond Debevec,M,37.0,182.0,72.0,Slovenia,SLO,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
26888,Albert Paul Deborgies,M,21.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Gold
26898,"Frdrik Edouard Robert ""Fred"" Deburghgraeve",M,23.0,176.0,61.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Breaststroke,Gold
26900,Fernand Julien Decanali,M,23.0,,,France,FRA,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
26901,Albert Decaris,M,47.0,,,France,FRA,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",Gold
26921,Andreas Decker,M,23.0,195.0,96.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,Gold
26921,Andreas Decker,M,27.0,195.0,96.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Fours,Gold
26938,Lucie Dcosse,F,30.0,168.0,70.0,France,FRA,2012 Summer,2012,Summer,London,Judo,Judo Women's Middleweight,Gold
26939,Sara DeCosta (-Hayes),F,20.0,178.0,59.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
26940,Edmond Albert Dcottignies,M,30.0,171.0,66.0,France,FRA,1924 Summer,1924,Summer,Paris,Weightlifting,Weightlifting Men's Lightweight,Gold
26950,Cornlie Gilberte Marie Dcugis (Flameng-),F,21.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Tennis,Tennis Mixed Doubles,Gold
26951,"Maxime Omer Mathieu ""Max"" Omer-Dcugis",M,23.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Tennis,Tennis Men's Singles,Gold
26951,"Maxime Omer Mathieu ""Max"" Omer-Dcugis",M,23.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Tennis,Tennis Mixed Doubles,Gold
26951,"Maxime Omer Mathieu ""Max"" Omer-Dcugis",M,23.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Tennis,Tennis Men's Doubles,Gold
26951,"Maxime Omer Mathieu ""Max"" Omer-Dcugis",M,37.0,,,France-3,FRA,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Mixed Doubles,Gold
26966,"Donald Francis ""Don"" Dee",M,25.0,201.0,93.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
26967,Oskar Deecke,M,26.0,183.0,78.0,Germany,GER,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,Gold
26979,Didier Dfago,M,32.0,184.0,89.0,Switzerland,SUI,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
26980,Meseret Defar Tola,F,20.0,159.0,42.0,Ethiopia,ETH,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Women's 5,000 metres",Gold
26980,Meseret Defar Tola,F,28.0,159.0,42.0,Ethiopia,ETH,2012 Summer,2012,Summer,London,Athletics,"Athletics Women's 5,000 metres",Gold
26983,Gervasio Deferr ngel,M,19.0,166.0,69.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Horse Vault,Gold
26983,Gervasio Deferr ngel,M,23.0,166.0,69.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Horse Vault,Gold
26993,Vincent Franois Marie Defrasne,M,28.0,174.0,63.0,France,FRA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,Gold
26996,James Frederick DeGale,M,22.0,183.0,76.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Middleweight,Gold
27003,"Richard Kempster ""Dick"" Degener",M,24.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Diving,Diving Men's Springboard,Gold
27006,Rudolf Reinhold Degermark,M,21.0,,,Sweden,SWE,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Gold
27009,Jean Henri Deglane,M,21.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
27020,Dudley Sargent DeGroot,M,24.0,189.0,,United States,USA,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Gold
27024,Aleksandr Vladimirovich Degtyaryov,M,21.0,185.0,83.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
27081,Inge Dekker,F,22.0,183.0,67.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
27172,"Frederick Charles ""Charlie"" Delahey",M,22.0,,,Canada,CAN,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
27193,"Ronald Michael ""Ronnie"" Delany",M,21.0,184.0,75.0,Ireland,IRL,1956 Summer,1956,Summer,Melbourne,Athletics,"Athletics Men's 1,500 metres",Gold
27195,Marcel Carlos Paul Gaston Delaplane (De la Plane-),M,24.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's Single Sculls,Gold
27199,Jean Joseph Delarge,M,18.0,,,Belgium,BEL,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Welterweight,Gold
27220,Nol Jean Delberghe,M,26.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Gold
27223,mile Henri Delchambre,M,24.0,,,Cercle de l'Aviron Roubaix-4,FRA,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Gold
27224,Stoyan Delchev,M,21.0,162.0,56.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horizontal Bar,Gold
27226,Louis Delcon,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Team",Gold
27226,Louis Delcon,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Team",Gold
27234,Megan Catherine Delehanty,F,24.0,191.0,76.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Gold
27256,Carlos Francisco Delfino,M,21.0,196.0,95.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Gold
27258,Giuseppe Delfino,M,30.0,185.0,83.0,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",Gold
27258,Giuseppe Delfino,M,35.0,185.0,83.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Gold
27258,Giuseppe Delfino,M,38.0,185.0,83.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Individual",Gold
27258,Giuseppe Delfino,M,38.0,185.0,83.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",Gold
27268,Csar Fabin Delgado Godoy,M,22.0,174.0,69.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Gold
27278,Jos Ral Delgado Diez,M,31.0,182.0,85.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Gold
27290,Ricardo Delgado Nogales,M,21.0,161.0,51.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Flyweight,Gold
27310,Mirza Delibai,M,26.0,197.0,86.0,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
27324,Giovanni Delise,M,20.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Fours,Gold
27327,"Marcus Johannes Elizabeth Leopold ""Marc"" Delissen",M,31.0,174.0,80.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Gold
27357,Elena Delle Donne,F,26.0,195.0,86.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
27375,Jeroen Petrus Maria Delme,M,23.0,173.0,76.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Gold
27375,Jeroen Petrus Maria Delme,M,27.0,173.0,76.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Gold
27377,Gbor Lzsl Delneky,M,28.0,183.0,80.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Team",Gold
27381,"Joseph Nathaniel ""Joe"" DeLoach, Jr.",M,21.0,182.0,76.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,Gold
27391,Frdric Delpla,M,23.0,197.0,81.0,France,FRA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",Gold
27395,Charles Jules Delporte,M,31.0,,,Belgium,BEL,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Individual",Gold
27453,Yana Mykhailivna Dementieva,F,33.0,182.0,75.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Gold
27456,Yevgeny Aleksandrovich Dementyev,M,23.0,182.0,77.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Gold
27457,Yelena Vyacheslavovna Dementyeva (-Afinogenova),F,26.0,180.0,64.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Women's Singles,Gold
27458,"Yelizaveta Grigoryevna Dementyeva (-Pakhomenkova, -Kislova)",F,28.0,,,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Gold
27485,Mahmut Demir,M,26.0,184.0,120.0,Turkey,TUR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
27504,"William ""Bill"" Demong",M,29.0,178.0,66.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",Gold
27515,"Joseph Francis ""Joe"" Dempsey",M,28.0,,,Vesper Boat Club,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxed Eights,Gold
27541,Fedor Iwan den Hertog,M,22.0,183.0,76.0,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
27542,"Willemijntje ""Willy"" den Ouden (-Broms, -Jager, -Schupper)",F,18.0,163.0,,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
27558,Antoine Dnriaz,M,29.0,189.0,97.0,France,FRA,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
27569,Deng Linlin,F,16.0,144.0,34.0,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Gold
27569,Deng Linlin,F,20.0,144.0,34.0,China,CHN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,Gold
27574,Deng Wei,F,23.0,159.0,63.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Middleweight,Gold
27576,Deng Yaping,F,19.0,150.0,53.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Women's Singles,Gold
27576,Deng Yaping,F,19.0,150.0,53.0,China-2,CHN,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Women's Doubles,Gold
27576,Deng Yaping,F,23.0,150.0,53.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Table Tennis,Table Tennis Women's Singles,Gold
27576,Deng Yaping,F,23.0,150.0,53.0,China-1,CHN,1996 Summer,1996,Summer,Atlanta,Table Tennis,Table Tennis Women's Doubles,Gold
27629,"Clara ""Clare"" Dennis (-Golding)",F,16.0,,,Australia,AUS,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,Gold
27636,Simon John Dennis,M,24.0,200.0,95.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
27672,"Joseph Nicholas ""Joe"" DePietro",M,34.0,140.0,56.0,United States,USA,1948 Summer,1948,Summer,London,Weightlifting,Weightlifting Men's Bantamweight,Gold
27693,"John Henry ""Rob"" Derbyshire",M,29.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
27713,Inna Vasilyevna Deriglazova,F,26.0,173.0,61.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",Gold
27718,Ivan Kostiantynovych Deriuhin,M,27.0,,,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Team,Gold
27743,DeMar Darnell DeRozan,M,26.0,201.0,99.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
27747,Andr Louis Marie Derrien,M,32.0,,,L'Aile VI,FRA,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Gold
27749,Hans F. Dersch,M,24.0,188.0,74.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
27792,Chinadorai Deshmutu,M,19.0,,,India,IND,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,Gold
27799,"Ulise Joseph ""Pete"" Desjardins",M,21.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Diving,Diving Men's Springboard,Gold
27799,"Ulise Joseph ""Pete"" Desjardins",M,21.0,,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Diving,Diving Men's Platform,Gold
27812,Joseph-tienne Desmarteau (Birtz-),M,31.0,185.0,94.0,Canada,CAN,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 56-pound Weight Throw,Gold
27820,Robert Desmettre,M,22.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Water Polo,Water Polo Men's Water Polo,Gold
27840,Jean Sylvain Despeaux,M,20.0,,,France,FRA,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Middleweight,Gold
27853,Marcel Cyr Desprets,M,41.0,,,France,FRA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",Gold
27896,Georges Henri Dtreille,M,26.0,,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Road Race, Team",Gold
27900,"Robert Milan ""Bob"" Detweiler",M,21.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,Gold
